timestamp,symbol,expiry,strike,ceOIChange,peOIChange,ceLTPChange,peLTPChange
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22600,0,506,0,-3.1999999999999993
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22650,0,90,0,-4.600000000000001
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22700,0,427,0,-3.6500000000000004
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22750,0,-29,0,-4.450000000000001
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22800,0,1382,0,-5.149999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22850,0,140,0,-7.049999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22900,0,1120,0,-8.200000000000003
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,22950,1,689,-1080,-8.3
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23000,44,2821,20,-9.849999999999998
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23050,1,149,-1010,-10.799999999999997
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23100,-3,1480,-95.94999999999993,-10.649999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23150,0,506,-892,-14.05
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23200,11,1545,12.75,-14.900000000000006
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23250,0,387,0,-16.5
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23300,-52,1220,5.649999999999977,-17.85000000000001
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23350,0,147,-794.65,-20.200000000000003
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23400,20,1521,5.800000000000068,-22.799999999999997
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23450,1,278,-563.5,-23
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23500,29,2342,16,-26.900000000000006
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23550,3,153,10.099999999999909,-26.549999999999997
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23600,23,719,3.8000000000000114,-30.150000000000006
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23650,11,206,-3.3000000000000114,-31.80000000000001
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23700,166,1012,3.1499999999999773,-33.650000000000006
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23750,72,91,10.75,-37.400000000000006
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23800,318,875,3,-39.349999999999994
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23850,154,393,0.30000000000001137,-37.599999999999994
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23900,3310,3454,0.9499999999999886,-42.94999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,23950,556,316,-3.8500000000000227,-42.89999999999998
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24000,942,1793,-1.8499999999999943,-47.19999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24050,253,11,-9.300000000000011,-49.19999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24100,584,-312,-8.949999999999989,-50.44999999999999
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24150,238,31,-14.75,-44.75
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24200,1473,97,-9.5,-48.60000000000002
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24250,126,11,-12.5,-30.100000000000023
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24300,1192,108,-10.099999999999994,-39.64999999999998
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24350,234,3,-11.450000000000003,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24400,972,-11,-10.099999999999994,-44.200000000000045
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24450,248,4,-10.650000000000006,-29.5
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24500,1089,-26,-9.950000000000003,-45.64999999999998
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24550,137,0,-10.100000000000001,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24600,695,0,-9.349999999999994,-33.14999999999998
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24650,191,0,-8.799999999999997,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24700,394,0,-8,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24750,120,0,-7.850000000000001,-695
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24800,226,1,-6.800000000000001,-65.20000000000005
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24850,172,0,-7.649999999999999,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24900,69,1,-5.75,-955.05
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,24950,66,0,-5.150000000000002,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25000,1964,11,-4.850000000000001,-35.249999999999886
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25050,1,0,-5,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25100,1007,0,-3.3499999999999996,198.5
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25150,109,0,-3.8000000000000007,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25200,-79,0,-2.6500000000000004,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25250,101,0,-2.749999999999999,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25300,215,0,-3.05,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25350,24,0,-3.3,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25400,161,0,-2.3500000000000005,-1291.85
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25450,-9,0,-2.2,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25500,-1671,1,-2.05,-1532.15
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25550,9,0,-5,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25600,158,0,-2.1500000000000004,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25650,13,0,-2.4,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25700,118,0,-2.25,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25800,81,0,-1.5,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25850,5,0,-2.75,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25900,78,0,-0.8999999999999999,-1870
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,25950,-10,0,-1.9500000000000002,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,26000,188,2,-1.0500000000000003,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,26050,28,0,-1.7,0
2026-05-27T05:09:23.560Z,NIFTY,09-Jun-2026,26100,141,0,-0.9000000000000001,0
