timestamp,symbol,expiry,strike,ceOIChange,peOIChange,ceLTPChange,peLTPChange
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,22850,1,16,116.19999999999982,-13.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,22900,95,412,19.90000000000009,-15.450000000000003
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,22950,0,33,-51.30000000000018,-14.950000000000003
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23000,229,496.07692307692196,17,-17
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23050,0,-7,120.59999999999991,-17.05000000000001
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23100,82,17,20,-18.750000000000014
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23150,0,-14,-1038.15,-18
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23200,6,167,18.950000000000045,-21.75
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23250,-3,92,-67.60000000000002,-18.900000000000006
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23300,5,580,3.3500000000000227,-20.900000000000006
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23350,-10,23,-7.0499999999999545,-22.200000000000017
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23400,28,311,10,-22.55000000000001
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23450,-9,12,-13.049999999999955,-22.650000000000006
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23500,148,614,8.850000000000023,-26.69999999999999
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23550,0,95,6.0499999999999545,-25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23600,36,262,13.25,-24.899999999999977
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23650,-1,14,-13.25,-26.200000000000017
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23700,122,242,8.700000000000045,-27.600000000000023
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23750,21,65,5.5499999999999545,-24.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23800,957,1683,2,-30.399999999999977
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23850,129,1,-1.1999999999999886,-25.599999999999966
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23900,1930,1997,2.6499999999999773,-32.80000000000001
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,23950,156,-1,-0.39999999999997726,-30.100000000000023
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24000,4472,1874,0.05000000000001137,-30.100000000000023
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24050,-30,-20,-0.8000000000000114,-27.05000000000001
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24100,270,252,-2.5,-28.05000000000001
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24150,72,7,-5.550000000000011,-29.600000000000023
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24200,264,-6,-2.9499999999999886,-40.44999999999999
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24250,124,-11,-4.850000000000023,-33.30000000000001
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24300,-142,44,-3.6999999999999886,-32.10000000000002
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24350,16,-1,-5.150000000000006,-31.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24400,477,43,-4.949999999999989,-29.049999999999955
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24450,7,0,-5.5,-24.950000000000045
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24500,1206,-7,-4.599999999999994,-36
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24550,44,0,-3.6500000000000057,-13.450000000000045
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24600,317,11,-4.599999999999994,-28.649999999999977
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24650,45,0,-6.150000000000006,-810.1
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24700,351,10,-7.800000000000011,-37.35000000000002
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24750,22,-1,-7.849999999999994,-47.10000000000002
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24800,600,-33,-5.049999999999997,-30.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24850,-107,-3,-5.849999999999994,-20.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24900,627,3,-6.400000000000006,-33.90000000000009
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,24950,-21,0,-6.25,-116.85000000000014
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25000,1190,129.92307692307804,-6.1000000000000085,-34.200000000000045
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25050,41,0,-6.900000000000006,-1144
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25100,674,4,-6.299999999999997,-37.649999999999864
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25150,96,0,-3.25,-1133.3
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25200,114,0,-4.25,-19
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25250,73,0,-5.049999999999997,-1250
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25300,549,2,-4,20.649999999999864
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25350,37,0,-2.950000000000003,-1245
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25400,192,0,-4.300000000000001,-1425
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25450,34,0,-3.4499999999999993,-1877.4
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25500,-703,48,-3.5,-14.099999999999909
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25550,71,0,-3.4499999999999993,-1590.8
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25600,-28,0,-2.8000000000000007,-1604.9
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25650,71,0,-4.050000000000001,-1808
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25700,4,0,-3.1499999999999986,-1700
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25750,52,0,-3.6999999999999993,-1750
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25800,28,3,-1.4000000000000004,21.40000000000009
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25850,5,0,-1.5999999999999996,-2112.45
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25900,79,0,-1.6999999999999993,-1900
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,25950,-32,0,-1.0999999999999996,-1899.9
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26000,399,41,-1.6000000000000014,-21.799999999999955
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26050,-3,0,-1.1000000000000005,-2068.4
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26100,29,0,-1.5499999999999998,-2085
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26150,28,0,-1.049999999999999,0
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26200,40,4,-0.8500000000000005,4.950000000000273
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26250,1,0,-1.7999999999999998,0
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26300,25,0,-0.7000000000000002,-2275
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26350,-29,0,-0.5999999999999996,0
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26400,25,0,-1.5999999999999996,-2366.5
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26500,190,17,-0.7999999999999998,-16.09999999999991
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,26550,-5,0,-0.6000000000000005,-2370
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,27000,423.23076923077315,-4,-0.5,-11.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,28000,103,-24,-0.2999999999999998,-23.75
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,28500,5,0,-0.10000000000000009,-4442.25
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,29000,-8,0,-0.6000000000000001,-4931.35
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,30000,71,-2,-0.19999999999999996,-54
2026-05-27T05:08:54.888Z,NIFTY,30-Jun-2026,31000,1,0,-0.30000000000000004,0
